host,link,time,auth,follower,following,age,gender,country,location,sentiment,contents,uniqueid,authname
http://twitter.com/vividmiami,http://twitter.com/VividMiami/statuses/380522746784251905,2013-09-19T02:44:27Z,4,716,1087,,,US,Miami,,Thirsty for some fun? Johnny Walker Black Label  Absolut Vodka & Moët Rose for $150 Tonight!,3.81E+17,Vivid Live
http://twitter.com/reservoirnyc,http://twitter.com/ReservoirNYC/statuses/380421089635356672,2013-09-18T20:00:30Z,2,17,20,,,US,"New York, NY",,Happy Hour 4-7pm. Well drinks $4  Absolut Vodka $5,3.80E+17,Reservoir Bar
http://twitter.com/catherinedavis1,http://twitter.com/catherinedavis1/statuses/380398492432498688,2013-09-18T18:30:42Z,8,13388,9937,,,US,New York City,,RT @vizeumus: Absolut Vodka’s Iconic Bottle Is Key to Younger Consumers | Adweek http://t.co/GGQMsC7Ilc Great client. Great brand.,3.80E+17,Catherine Davis
http://twitter.com/publicbar,http://twitter.com/PUBLICBAR/statuses/380384034448084992,2013-09-18T17:33:15Z,6,1517,922,,,US,"1214 18th St. NW, DC",,Absolute power corrupts absolutely. #Absolut #Vodka makes for great libations.,3.80E+17,PUBLIC BAR
http://twitter.com/vizeumus,http://twitter.com/VizeumUS/statuses/380120348328722432,2013-09-18T00:05:27Z,6,2543,2662,,,US,New York,,Absolut Vodka’s Iconic Bottle Is Key to Younger Consumers | Adweek http://t.co/mgZCVh9CcW Great client. Great brand.,3.80E+17,VizeumUS
http://twitter.com/hzdg,http://twitter.com/hzdg/statuses/379998125303562240,2013-09-17T15:59:47Z,5,1538,1897,,,US,"Washington, DC | New York, NY",,Absolut vodka campaign “transform today” features artists on website—wants to be “creative collaborator” http://t.co/q95BFikkGA via @clickz,3.80E+17,hzdg
http://twitter.com/st3v3nrob3rts,http://twitter.com/St3v3nRob3rts/statuses/379670655828250625,2013-09-16T18:18:32Z,5,326,328,,,US,"Fitzgerald, GA",,Was I the only one who noticed the absolut vodka inspirational tweet this morning... #irony,3.80E+17,Squints Palledorous
http://twitter.com/roxination,http://twitter.com/roxination/statuses/379381687526096896,2013-09-15T23:10:17Z,5,595,193,,,US,"Brooklyn, NY",,"Just saw an Absolut Vodka commercial that is trying to convince people ""graphic novel artists"" live cool hip interesting lives. Ha!",3.79E+17,Roxie Vizcarra
http://twitter.com/sublimesam_,http://twitter.com/SublimeSam_/statuses/379260565090074624,2013-09-15T15:08:59Z,7,3119,2672,,,US,texas,,RT @arismendi_ida I nice cold raspberry absolut vodka  would be so good for me right now!🍸#absolutvodka,3.79E+17,samantharis
http://twitter.com/sleepgang78,http://twitter.com/SleepGang78/statuses/378529582602678273,2013-09-13T14:44:20Z,4,255,2002,,,US,United States,,absolut vodka sounds good right now http://t.co/aqONmvTP49,3.79E+17,Cristian NoSleepGang
